sim_num,parent,fitness,seed,gravity,generation,Sensor,Body (Sphere),Joint,Neuron,Wire,morpho_comp,cogni_comp,total_comp
18,11,28.2057,6,-7,99,5,18,16,8,9,18,22,40
21,17,0.649882,6,-7,99,12,19,16,10,13,19,35,54
17,42,60.678,6,-7,99,15,21,12,6,10,21,31,52
24,34,77.3676,6,-7,99,13,18,13,12,13,18,38,56
27,16,16.2172,6,-7,99,16,20,15,10,14,20,40,60
33,53,6.27114,6,-7,99,11,24,9,9,12,24,32,56
30,5,151.102,6,-7,99,15,17,10,10,15,17,40,57
22,17,58.7369,6,-7,99,12,19,17,7,15,19,34,53
19,11,54.7092,6,-7,99,8,20,15,8,10,20,26,46
25,34,64.7967,6,-7,99,15,15,13,13,13,15,41,56
23,17,84.5265,6,-7,99,19,18,17,8,14,18,41,59
28,16,67.6259,6,-7,99,12,16,16,9,15,16,36,52
34,18,70.6416,6,-7,99,14,21,12,9,12,21,35,56
31,5,108.412,6,-7,99,15,17,12,9,14,17,38,55
20,11,102.728,6,-7,99,7,22,14,7,11,22,25,47
29,16,3.31075,6,-7,99,14,17,13,10,14,17,38,55
26,34,77.2023,6,-7,99,13,18,14,13,10,18,36,54
39,40,1.54757,6,-7,99,11,21,17,11,11,21,33,54
36,9,129.925,6,-7,99,7,19,14,9,13,19,29,48
32,53,64.5439,6,-7,99,11,25,11,9,12,25,32,57
35,18,18.1156,6,-7,99,17,20,13,10,11,20,38,58
42,35,24.1858,6,-7,99,17,22,13,11,12,22,40,62
45,19,91.9672,6,-7,99,15,18,14,10,13,18,38,56
40,45,90.8975,6,-7,99,15,28,11,10,12,28,37,65
48,26,49.4266,6,-7,99,14,20,16,8,9,20,31,51
51,24,65.0068,6,-7,99,14,20,15,8,9,20,31,51
37,9,52.6744,6,-7,99,9,18,14,9,15,18,33,51
46,47,1.64668,6,-7,99,11,21,13,5,16,21,32,53
43,35,26.9828,6,-7,99,15,20,14,12,11,20,38,58
41,45,32.1081,6,-7,99,16,23,12,7,13,23,36,59
49,44,4.56291,6,-7,99,14,25,12,8,16,25,38,63
38,40,29.9736,6,-7,99,10,21,16,12,10,21,32,53
52,27,15.3788,6,-7,99,20,15,16,9,13,15,42,57
47,47,106.79,6,-7,99,9,22,14,7,13,22,29,51
53,15,0.0,6,-7,99,14,19,15,9,16,19,39,58
54,13,0.715561,6,-7,99,13,20,15,6,13,20,32,52
44,19,49.921,6,-7,99,15,21,11,9,10,21,34,55
50,59,70.1238,6,-7,99,14,20,9,9,11,20,34,54
57,32,22.5972,6,-7,99,11,16,8,13,16,16,40,56
55,29,68.5374,6,-7,99,20,14,17,8,13,14,41,55
58,54,60.4674,6,-7,99,14,21,15,8,12,21,34,55
56,7,83.2125,6,-7,99,15,16,14,11,11,16,37,53
59,4,118.483,6,-7,99,13,18,13,11,12,18,36,54
6,48,0.0,6,-10,99,10,17,12,8,13,17,31,48
0,1,44.4848,6,-10,99,15,17,20,8,7,17,30,47
3,1,91.2858,6,-10,99,15,16,18,7,6,16,28,44
12,4,141.159,6,-10,99,6,24,10,9,15,24,30,54
7,48,129.012,6,-10,99,10,21,12,9,13,21,32,53
15,17,14.7984,6,-10,99,13,16,14,12,7,16,32,48
9,11,11.7345,6,-10,99,13,21,12,11,7,21,31,52
1,1,6.6939,6,-10,99,17,17,16,7,8,17,32,49
4,48,114.232,6,-10,99,10,21,13,7,13,21,30,51
13,4,0.372189,6,-10,99,8,24,9,12,13,24,33,57
8,11,136.932,6,-10,99,13,23,9,10,13,23,36,59
14,4,0.0,6,-10,99,9,23,10,9,14,23,32,55
16,17,116.83,6,-10,99,11,16,14,13,6,16,30,46
10,11,153.742,6,-10,99,12,18,10,12,10,18,34,52
17,17,0.0,6,-10,99,12,17,11,13,8,17,33,50
2,1,130.03,6,-10,99,14,19,17,7,9,19,30,49
5,48,17.888,6,-10,99,12,21,11,10,14,21,36,57
18,7,10.3616,6,-10,99,7,21,9,9,15,21,31,52
21,18,123.879,6,-10,99,14,15,16,5,13,15,32,47
11,11,141.159,6,-10,99,13,20,11,11,12,20,36,56
24,52,24.2385,6,-10,99,11,14,14,11,7,14,29,43
27,59,129.012,6,-10,99,7,21,15,9,11,21,27,48
30,6,2.71508,6,-10,99,7,25,10,8,13,25,28,53
19,7,81.4605,6,-10,99,6,22,10,10,16,22,32,54
31,6,0.0,6,-10,99,7,22,9,9,15,22,31,53
22,18,113.834,6,-10,99,13,18,13,6,11,18,30,48
33,20,118.193,6,-10,99,11,19,14,7,11,19,29,48
25,52,137.909,6,-10,99,11,15,14,9,7,15,27,42
28,59,61.9828,6,-10,99,10,21,14,7,12,21,29,50
32,20,118.193,6,-10,99,10,21,13,6,13,21,29,50
23,18,111.391,6,-10,99,13,15,17,5,12,15,30,45
34,37,127.897,6,-10,99,13,18,10,11,8,18,32,50
26,52,41.8231,6,-10,99,11,20,12,10,6,20,27,47
20,7,12.3792,6,-10,99,6,20,10,7,17,20,30,50
29,59,73.7499,6,-10,99,12,17,13,7,12,17,31,48
36,33,49.4348,6,-10,99,9,24,11,12,5,24,26,50
35,37,122.177,6,-10,99,15,22,11,10,6,22,31,53
39,31,77.624,6,-10,99,8,21,11,14,10,21,32,53
45,42,150.783,6,-10,99,13,21,16,11,8,21,32,53
48,10,114.232,6,-10,99,12,22,11,9,13,22,34,56
42,45,10.3643,6,-10,99,9,21,10,10,16,21,35,56
37,33,30.4599,6,-10,99,10,19,8,14,6,19,30,49
40,36,11.9186,6,-10,99,12,19,10,13,7,19,32,51
51,43,86.0248,6,-10,99,12,18,15,9,8,18,29,47
46,34,50.4658,6,-10,99,12,24,11,10,12,24,34,58
49,46,10.8862,6,-10,99,9,20,9,10,14,20,33,53
38,31,77.6973,6,-10,99,8,22,14,12,10,22,30,52
43,45,21.4482,6,-10,99,9,23,11,10,16,23,35,58
41,36,23.0316,6,-10,99,13,18,10,13,6,18,32,50
52,40,108.978,6,-10,99,16,20,15,9,10,20,35,55
47,34,127.048,6,-10,99,13,20,13,8,12,20,33,53
50,28,116.747,6,-10,99,10,23,10,8,13,23,31,54
44,42,126.758,6,-10,99,13,17,14,9,7,17,29,46
54,16,17.7473,6,-10,99,11,16,13,11,8,16,30,46
57,2,98.8099,6,-10,99,14,21,16,7,7,21,28,49
53,21,19.6414,6,-10,99,10,26,11,8,14,26,32,58
55,19,13.6032,6,-10,99,13,17,12,6,12,17,31,48
58,47,92.6091,6,-10,99,10,21,10,10,15,21,35,56
56,56,20.7253,6,-10,99,17,18,14,9,7,18,33,51
59,53,91.4134,6,-10,99,13,18,12,8,17,18,38,56
3,59,0.000526226,6,-13,99,14,29,21,10,9,29,33,62
9,6,15.0575,6,-13,99,17,27,15,8,7,27,32,59
6,20,230.32,6,-13,99,14,24,12,12,11,24,37,61
0,59,37.958,6,-13,99,15,30,14,8,13,30,36,66
12,13,38.83,6,-13,99,18,28,9,10,11,28,39,67
15,35,8.66177,6,-13,99,18,18,13,14,12,18,44,62
4,20,251.801,6,-13,99,14,23,11,14,10,23,38,61
10,6,3.92657,6,-13,99,15,26,15,10,7,26,32,58
1,59,174.375,6,-13,99,17,28,17,6,9,28,32,60
7,20,25.7011,6,-13,99,16,24,14,13,11,24,40,64
5,20,0.152715,6,-13,99,15,22,14,14,9,22,38,60
13,13,85.0942,6,-13,99,18,28,10,12,11,28,41,69
16,35,195.724,6,-13,99,17,22,14,15,8,22,40,62
2,59,41.2002,6,-13,99,14,31,18,6,11,31,31,62
11,6,82.8274,6,-13,99,14,25,13,8,8,25,30,55
8,6,81.3304,6,-13,99,13,28,16,7,10,28,30,58
14,13,67.1711,6,-13,99,19,26,11,13,11,26,43,69
18,10,161.855,6,-13,99,16,21,12,12,15,21,43,64
24,55,11.8158,6,-13,99,14,27,13,16,13,27,43,70
17,35,9.43621,6,-13,99,18,19,12,18,10,19,46,65
30,27,21.3553,6,-13,99,16,32,13,7,13,32,36,68
21,48,16.2466,6,-13,99,17,23,14,11,8,23,36,59
27,12,3.18357,6,-13,99,16,28,11,13,11,28,40,68
19,10,55.5715,6,-13,99,17,20,10,10,17,20,44,64
33,40,94.1999,6,-13,99,14,20,11,18,14,20,46,66
25,55,85.2035,6,-13,99,15,24,12,15,14,24,44,68
22,48,15.7103,6,-13,99,15,27,16,10,9,27,34,61
31,27,107.27,6,-13,99,15,33,12,7,14,33,36,69
28,12,144.365,6,-13,99,17,29,8,12,11,29,40,69
20,10,52.3415,6,-13,99,16,21,11,13,16,21,45,66
34,39,104.366,6,-13,99,18,24,12,14,14,24,46,70
26,55,39.7627,6,-13,99,13,30,10,15,15,30,43,73
29,12,30.3507,6,-13,99,16,27,12,11,10,27,37,64
32,40,29.0394,6,-13,99,14,19,11,15,14,19,43,62
23,48,53.8107,6,-13,99,15,26,14,11,9,26,35,61
36,32,83.0464,6,-13,99,14,27,16,9,9,27,32,59
35,39,30.7457,6,-13,99,17,26,11,13,14,26,44,70
45,8,95.7477,6,-13,99,15,25,10,11,14,25,40,65
39,7,97.7642,6,-13,99,18,25,15,6,8,25,32,57
42,45,123.288,6,-13,99,15,28,15,8,11,28,34,62
40,37,0.0,6,-13,99,17,22,15,9,13,22,39,61
48,17,11.1262,6,-13,99,12,24,13,12,10,24,34,58
37,32,111.506,6,-13,99,15,28,17,9,13,28,37,65
46,9,17.1774,6,-13,99,16,21,7,13,17,21,46,67
51,57,24.4269,6,-13,99,16,23,7,11,13,23,40,63
41,37,21.9572,6,-13,99,19,23,15,9,10,23,38,61
49,49,0.000334359,6,-13,99,14,21,13,10,12,21,36,57
47,9,0.243796,6,-13,99,14,24,9,11,15,24,40,64
43,45,5.57869,6,-13,99,14,30,13,9,8,30,31,61
44,8,0.0,6,-13,99,16,25,9,13,16,25,45,70
38,7,216.675,6,-13,99,19,30,13,6,11,30,36,66
52,1,7.05125,6,-13,99,17,28,13,11,8,28,36,64
54,47,15.5905,6,-13,99,16,24,7,12,12,24,40,64
50,43,84.3037,6,-13,99,11,27,11,14,14,27,39,66
57,25,2.45114,6,-13,99,10,30,12,10,10,30,30,60
53,51,67.4014,6,-13,99,13,31,17,8,16,31,37,68
55,44,73.0771,6,-13,99,14,29,12,10,8,29,32,61
58,26,135.864,6,-13,99,11,29,14,12,9,29,32,61
56,18,10.8962,6,-13,99,13,26,11,12,11,26,36,62
59,31,16.1161,6,-13,99,15,21,11,15,13,21,43,64
6,51,40.4637,6,-16,99,6,28,12,14,15,28,35,63
12,1,44.214,6,-16,99,23,28,12,13,13,28,49,77
3,17,24.681,6,-16,99,15,23,13,20,14,23,49,72
0,17,149.575,6,-16,99,13,27,13,19,11,27,43,70
7,51,47.7991,6,-16,99,8,28,11,15,18,28,41,69
9,11,31.0419,6,-16,99,20,30,18,10,12,30,42,72
15,12,81.3109,6,-16,99,20,25,16,14,14,25,48,73
4,51,84.5565,6,-16,99,11,28,9,15,18,28,44,72
13,1,133.862,6,-16,99,22,28,16,13,15,28,50,78
1,17,44.8389,6,-16,99,10,23,15,20,8,23,38,61
5,51,44.18,6,-16,99,7,29,12,15,18,29,40,69
8,11,66.9692,6,-16,99,23,28,18,8,13,28,44,72
16,12,108.931,6,-16,99,20,30,15,14,13,30,47,77
10,11,163.169,6,-16,99,18,28,16,13,14,28,45,73
14,1,178.048,6,-16,99,24,24,15,12,16,24,52,76
2,17,194.073,6,-16,99,16,27,12,18,11,27,45,72
21,59,63.0579,6,-16,99,10,31,11,16,12,31,38,69
18,48,74.8941,6,-16,99,22,30,14,10,13,30,45,75
17,12,80.3735,6,-16,99,18,26,13,14,16,26,48,74
11,11,23.1579,6,-16,99,22,28,14,11,13,28,46,74
27,0,11.4326,6,-16,99,24,24,15,14,12,24,50,74
24,45,70.78,6,-16,99,24,28,14,11,14,28,49,77
22,59,47.0834,6,-16,99,11,29,11,11,15,29,37,66
30,7,0.712249,6,-16,99,9,31,15,13,11,31,33,64
19,48,59.0862,6,-16,99,23,29,15,9,12,29,44,73
28,0,89.0389,6,-16,99,22,28,14,14,13,28,49,77
33,32,1.11896,6,-16,99,21,19,15,17,13,19,51,70
29,0,0.0,6,-16,99,21,27,16,18,12,27,51,78
23,59,38.8847,6,-16,99,10,30,10,15,12,30,37,67
25,45,4.02092,6,-16,99,21,28,13,12,16,28,49,77
36,4,12.6283,6,-16,99,9,30,16,15,10,30,34,64
31,7,144.401,6,-16,99,6,32,13,14,8,32,28,60
34,21,133.915,6,-16,99,11,24,10,12,15,24,38,62
20,48,95.1089,6,-16,99,22,29,11,9,16,29,47,76
39,2,137.902,6,-16,99,24,27,13,15,12,27,51,78
32,32,0.457041,6,-16,99,23,18,14,17,12,18,52,70
26,45,11.0965,6,-16,99,23,31,12,10,17,31,50,81
35,21,26.6663,6,-16,99,13,26,11,13,14,26,40,66
37,4,5.51048,6,-16,99,8,29,14,14,11,29,33,62
42,29,14.4116,6,-16,99,15,30,15,13,14,30,42,72
40,5,33.1239,6,-16,99,5,28,11,18,10,28,33,61
48,23,76.4293,6,-16,99,13,25,11,12,11,25,36,61
51,33,0.144088,6,-16,99,19,18,15,19,10,18,48,66
38,2,43.5821,6,-16,99,22,33,14,14,13,33,49,82
43,29,27.8187,6,-16,99,13,31,15,15,15,31,43,74
45,37,119.699,6,-16,99,16,39,16,12,12,39,40,79
41,5,48.8632,6,-16,99,8,29,12,15,10,29,33,62
49,16,88.8038,6,-16,99,12,28,13,19,11,28,42,70
52,24,8.06764,6,-16,99,9,32,8,13,13,32,35,67
46,25,19.5543,6,-16,99,12,28,10,9,14,28,35,63
44,37,104.399,6,-16,99,21,36,15,13,8,36,42,78
54,28,92.9044,6,-16,99,13,31,17,15,18,31,46,77
53,57,37.4402,6,-16,99,25,17,15,16,12,17,53,70
57,36,41.6061,6,-16,99,18,38,16,11,8,38,37,75
50,27,93.6812,6,-16,99,15,30,14,17,17,30,49,79
47,25,10.9645,6,-16,99,11,32,10,10,12,32,33,65
55,34,33.5255,6,-16,99,10,24,10,16,14,24,40,64
58,13,168.213,6,-16,99,17,27,13,14,15,27,46,73
56,31,44.6755,6,-16,99,6,27,13,13,9,27,28,55
59,6,19.9259,6,-16,99,6,28,15,15,10,28,31,59
9,6,42.5063,7,-4,99,9,17,19,17,10,17,36,53
12,15,77.1144,7,-4,99,12,17,15,15,15,17,42,59
15,46,39.479,7,-4,99,14,22,16,14,15,22,43,65
3,53,158.452,7,-4,99,11,19,18,19,9,19,39,58
0,53,44.4485,7,-4,99,10,20,18,19,10,20,39,59
6,23,33.4871,7,-4,99,10,17,15,12,17,17,39,56
10,6,82.8189,7,-4,99,9,19,19,12,10,19,31,50
13,15,98.6031,7,-4,99,12,22,17,12,14,22,38,60
4,23,184.892,7,-4,99,10,19,17,13,14,19,37,56
16,46,53.0608,7,-4,99,14,19,13,13,16,19,43,62
7,23,24.2665,7,-4,99,9,19,16,12,13,19,34,53
11,6,85.8154,7,-4,99,9,21,20,17,9,21,35,56
14,15,128.74,7,-4,99,13,17,16,11,14,17,38,55
1,53,31.7093,7,-4,99,10,20,19,19,10,20,39,59
21,26,0.0,7,-4,99,14,16,16,13,15,16,42,58
17,46,36.1887,7,-4,99,15,20,10,13,18,20,46,66
5,23,29.7943,7,-4,99,11,17,18,12,12,17,35,52
18,8,23.4274,7,-4,99,15,19,15,15,15,19,45,64
8,6,36.7626,7,-4,99,10,21,18,16,10,21,36,57
22,26,122.768,7,-4,99,14,15,16,8,17,15,39,54
2,53,52.0855,7,-4,99,12,21,17,17,11,21,40,61
27,47,90.5921,7,-4,99,15,19,18,13,14,19,42,61
19,8,65.4356,7,-4,99,11,20,14,18,13,20,42,62
24,41,76.4488,7,-4,99,12,18,15,9,14,18,35,53
30,4,34.5375,7,-4,99,9,17,20,15,8,17,32,49
23,26,14.6725,7,-4,99,14,16,14,14,14,16,42,58
28,47,23.7501,7,-4,99,14,21,16,13,13,21,40,61
20,8,21.8284,7,-4,99,14,19,15,16,13,19,43,62
25,41,36.3707,7,-4,99,12,16,18,12,11,16,35,51
31,4,26.793,7,-4,99,10,18,20,15,9,18,34,52
33,51,13.2567,7,-4,99,14,15,14,17,14,15,45,60
29,47,96.261,7,-4,99,11,19,20,16,15,19,42,61
36,24,25.5967,7,-4,99,14,18,20,12,16,18,42,60
39,13,24.5269,7,-4,99,13,17,14,9,14,17,36,53
32,51,60.811,7,-4,99,12,19,15,17,13,19,42,61
34,33,33.9165,7,-4,99,16,20,15,13,8,20,37,57
26,41,90.9323,7,-4,99,10,20,17,13,10,20,33,53
42,48,16.1393,7,-4,99,13,17,15,13,12,17,38,55
37,24,90.8694,7,-4,99,16,16,20,14,14,16,44,60
48,57,44.0127,7,-4,99,15,15,16,14,14,15,43,58
45,52,20.9456,7,-4,99,12,20,14,11,13,20,36,56
43,48,64.1168,7,-4,99,12,15,16,13,12,15,37,52
40,55,86.0073,7,-4,99,13,27,18,17,14,27,44,71
35,33,103.178,7,-4,99,15,18,13,13,10,18,38,56
38,13,58.2426,7,-4,99,14,15,15,12,12,15,38,53
49,43,50.7025,7,-4,99,12,19,17,14,15,19,41,60
46,10,74.3782,7,-4,99,14,16,19,11,13,16,38,54
44,52,71.9724,7,-4,99,11,20,15,15,11,20,37,57
41,55,8.61584,7,-4,99,11,25,16,18,15,25,44,69
54,17,47.6962,7,-4,99,13,17,16,10,15,17,38,55
51,56,21.4653,7,-4,99,12,24,17,19,14,24,45,69
50,5,22.6079,7,-4,99,11,16,18,20,7,16,38,54
57,39,10.0283,7,-4,99,13,17,14,10,15,17,38,55
47,10,46.7068,7,-4,99,14,18,17,17,15,18,46,64
55,31,10.8721,7,-4,99,15,20,22,14,18,20,47,67
52,44,66.2547,7,-4,99,10,14,15,16,13,14,39,53
58,59,40.4276,7,-4,99,13,16,11,18,7,16,38,54
56,36,39.2839,7,-4,99,16,18,22,15,15,18,46,64
59,14,4.62943,7,-4,99,12,16,21,10,12,16,34,50
53,3,44.2593,7,-4,99,15,18,14,17,13,18,45,63
12,21,51.7621,7,-7,99,9,26,11,7,6,26,22,48
3,13,52.5026,7,-7,99,9,29,14,9,8,29,26,55
15,17,34.4919,7,-7,99,7,27,11,12,12,27,31,58
6,14,30.4992,7,-7,99,7,30,14,10,8,30,25,55
9,34,69.7541,7,-7,99,13,26,13,11,11,26,35,61
0,13,75.5214,7,-7,99,8,31,15,8,8,31,24,55
16,17,97.9915,7,-7,99,7,25,8,12,11,25,30,55
4,14,35.6656,7,-7,99,8,30,17,10,8,30,26,56
7,14,20.4916,7,-7,99,7,29,19,10,8,29,25,54
13,21,27.7942,7,-7,99,14,27,14,4,7,27,25,52
10,34,0.151511,7,-7,99,11,26,13,11,12,26,34,60
1,13,22.786,7,-7,99,9,26,18,9,8,26,26,52
5,14,8.3779,7,-7,99,9,29,15,11,6,29,26,55
17,17,51.3824,7,-7,99,8,25,9,12,9,25,29,54
8,34,54.6089,7,-7,99,14,23,14,10,11,23,35,58
14,21,56.8443,7,-7,99,11,27,16,7,4,27,22,49
11,34,76.8136,7,-7,99,13,23,14,9,10,23,32,55
27,6,0.0,7,-7,99,12,26,9,8,8,26,28,54
18,41,11.0182,7,-7,99,14,20,10,8,8,20,30,50
2,13,35.6584,7,-7,99,10,31,16,8,9,31,27,58
21,28,69.8814,7,-7,99,16,24,14,9,8,24,33,57
19,41,49.4321,7,-7,99,14,21,9,8,11,21,33,54
24,33,30.9665,7,-7,99,15,19,11,9,7,19,31,50
28,6,49.8413,7,-7,99,13,26,9,7,9,26,29,55
30,0,72.7719,7,-7,99,9,25,13,11,7,25,27,52
33,1,19.0636,7,-7,99,12,24,11,10,9,24,31,55
22,28,63.8309,7,-7,99,17,23,16,9,9,23,35,58
29,6,2.04044,7,-7,99,12,26,10,6,10,26,28,54
20,41,43.6641,7,-7,99,12,21,9,7,10,21,29,50
25,33,6.83183,7,-7,99,13,19,14,10,8,19,31,50
31,0,68.0453,7,-7,99,12,24,14,9,8,24,29,53
34,45,36.8354,7,-7,99,13,26,14,7,6,26,26,52
23,28,28.1939,7,-7,99,14,25,17,8,10,25,32,57
36,3,16.2029,7,-7,99,11,21,16,7,8,21,26,47
39,54,8.93602,7,-7,99,12,29,12,8,9,29,29,58
32,1,31.6043,7,-7,99,12,24,13,11,9,24,32,56
42,26,7.73187,7,-7,99,8,20,11,5,16,20,29,49
37,3,37.744,7,-7,99,10,23,14,9,9,23,28,51
35,45,41.7866,7,-7,99,13,25,14,7,8,25,28,53
26,33,89.6645,7,-7,99,15,21,14,10,6,21,31,52
43,26,40.0642,7,-7,99,10,21,13,4,17,21,31,52
40,36,22.0721,7,-7,99,15,29,11,7,5,29,27,56
48,58,1.9139,7,-7,99,8,21,16,7,8,21,23,44
45,56,64.3842,7,-7,99,10,30,9,10,12,30,32,62
51,9,98.1247,7,-7,99,14,19,7,7,11,19,32,51
38,54,21.0338,7,-7,99,11,29,14,9,7,29,27,56
44,56,96.0588,7,-7,99,10,28,13,10,8,28,28,56
41,36,80.2268,7,-7,99,13,31,10,8,4,31,25,56
52,11,11.8444,7,-7,99,12,22,6,6,11,22,29,51
49,57,39.5293,7,-7,99,12,23,13,6,11,23,29,52
46,12,64.0106,7,-7,99,8,28,16,9,8,28,25,53
54,29,8.66422,7,-7,99,17,24,15,7,7,24,31,55
53,27,31.3424,7,-7,99,16,28,9,6,8,28,30,58
57,32,88.4211,7,-7,99,16,18,12,9,7,18,32,50
50,48,83.9654,7,-7,99,17,19,10,9,8,19,34,53
47,12,21.6423,7,-7,99,10,28,15,13,8,28,31,59
58,43,1.77886,7,-7,99,10,22,10,7,14,22,31,53
55,20,43.2189,7,-7,99,9,31,11,8,5,31,22,53
59,39,10.7716,7,-7,99,10,28,8,9,12,28,31,59
56,52,23.6282,7,-7,99,12,30,14,6,4,30,22,52
12,13,122.749,7,-10,99,11,18,15,14,15,18,40,58
3,14,35.7861,7,-10,99,6,21,17,16,18,21,40,61
0,14,77.5831,7,-10,99,7,23,18,17,16,23,40,63
6,34,24.8928,7,-10,99,11,16,19,8,20,16,39,55
9,30,51.279,7,-10,99,14,18,11,14,9,18,37,55
15,0,75.5538,7,-10,99,15,16,14,13,12,16,40,56
13,13,74.8787,7,-10,99,11,19,16,14,16,19,41,60
1,14,75.0312,7,-10,99,7,22,18,16,15,22,38,60
7,34,113.649,7,-10,99,9,16,15,7,21,16,37,53
10,30,79.8917,7,-10,99,18,16,13,17,9,16,44,60
4,34,63.3508,7,-10,99,9,17,18,8,20,17,37,54
16,0,110.811,7,-10,99,15,17,12,13,13,17,41,58
8,30,3.6125,7,-10,99,13,18,15,17,10,18,40,58
14,13,73.9771,7,-10,99,8,19,16,16,15,19,39,58
2,14,37.105,7,-10,99,8,23,16,15,18,23,41,64
11,30,128.515,7,-10,99,15,16,15,14,10,16,39,55
17,0,25.5618,7,-10,99,15,17,13,12,15,17,42,59
5,34,29.3937,7,-10,99,10,15,18,8,22,15,40,55
21,32,45.7418,7,-10,99,6,30,14,12,12,30,30,60
24,50,42.3111,7,-10,99,12,16,17,10,14,16,36,52
18,43,32.3976,7,-10,99,14,20,13,12,12,20,38,58
30,58,78.4621,7,-10,99,7,27,13,15,13,27,35,62
27,33,48.1244,7,-10,99,8,26,15,11,12,26,31,57
33,55,22.0295,7,-10,99,10,24,13,15,16,24,41,65
25,50,18.0605,7,-10,99,9,18,17,9,13,18,31,49
19,43,16.2738,7,-10,99,12,21,14,12,12,21,36,57
31,58,4.86848,7,-10,99,8,25,13,17,10,25,35,60
22,32,48.0987,7,-10,99,8,25,16,9,12,25,29,54
28,33,0.549513,7,-10,99,7,26,17,10,11,26,28,54
34,49,10.1719,7,-10,99,9,22,15,15,18,22,42,64
26,50,141.036,7,-10,99,9,17,14,12,14,17,35,52
23,32,59.7166,7,-10,99,7,29,15,12,14,29,33,62
32,55,9.91223,7,-10,99,10,22,14,14,16,22,40,62
20,43,20.493,7,-10,99,14,22,16,13,11,22,38,60
35,49,49.9143,7,-10,99,8,22,13,14,19,22,41,63
36,31,0.0,7,-10,99,13,19,16,14,11,19,38,57
29,33,44.0036,7,-10,99,8,26,14,10,14,26,32,58
39,37,46.5157,7,-10,99,8,24,16,10,15,24,33,57
42,23,92.5384,7,-10,99,9,20,21,12,11,20,32,52
51,16,22.963,7,-10,99,8,21,17,8,18,21,34,55
45,57,61.4691,7,-10,99,9,20,13,13,16,20,38,58
37,31,17.4952,7,-10,99,17,17,15,12,11,17,40,57
48,26,55.6397,7,-10,99,13,22,14,11,10,22,34,56
40,4,65.2158,7,-10,99,12,20,13,11,12,20,35,55
43,23,3.04432,7,-10,99,12,20,19,13,12,20,37,57
52,10,33.1873,7,-10,99,9,26,20,15,15,26,39,65
38,37,10.6523,7,-10,99,8,22,15,10,15,22,33,55
46,1,109.117,7,-10,99,15,17,14,14,13,17,42,59
41,4,10.5641,7,-10,99,12,24,15,12,15,24,39,63
49,3,121.699,7,-10,99,15,21,14,13,13,21,41,62
44,57,48.6935,7,-10,99,10,25,15,14,14,25,38,63
57,56,0.64007,7,-10,99,7,21,16,13,16,21,36,57
54,40,65.5151,7,-10,99,10,23,15,12,12,23,34,57
47,1,98.1008,7,-10,99,16,15,13,15,14,15,45,60
53,42,18.2406,7,-10,99,12,19,13,13,12,19,37,56
50,24,11.8931,7,-10,99,16,22,16,12,12,22,40,62
58,48,89.1279,7,-10,99,16,24,9,17,13,24,46,70
55,11,64.2952,7,-10,99,8,23,17,17,21,23,46,69
59,22,72.8793,7,-10,99,10,19,13,13,15,19,38,57
56,36,44.5093,7,-10,99,7,26,17,9,15,26,31,57
3,19,174.75,7,-13,99,11,17,16,12,6,17,29,46
12,18,7.24351,7,-13,99,13,16,14,9,7,16,29,45
0,19,200.175,7,-13,99,12,17,16,9,7,17,28,45
9,38,158.181,7,-13,99,9,14,13,12,10,14,31,45
15,25,55.371,7,-13,99,9,17,18,10,4,17,23,40
6,36,174.671,7,-13,99,11,20,12,7,8,20,26,46
13,18,38.2555,7,-13,99,13,13,14,10,6,13,29,42
4,36,70.2694,7,-13,99,10,17,13,7,7,17,24,41
1,19,201.72,7,-13,99,10,16,16,10,7,16,27,43
7,36,13.5285,7,-13,99,9,18,17,8,9,18,26,44
10,38,83.4111,7,-13,99,9,18,12,14,10,18,33,51
16,25,333.546,7,-13,99,10,14,17,10,5,14,25,39
14,18,16.2384,7,-13,99,12,16,13,10,6,16,28,44
2,19,14.2768,7,-13,99,8,16,16,11,7,16,26,42
8,38,58.6163,7,-13,99,9,15,14,14,10,15,33,48
11,38,155.827,7,-13,99,8,17,15,11,11,17,30,47
5,36,80.2092,7,-13,99,12,21,15,8,8,21,28,49
17,25,58.9823,7,-13,99,11,18,16,10,6,18,27,45
18,9,36.8686,7,-13,99,10,17,18,11,10,17,31,48
21,3,6.79618,7,-13,99,13,12,13,7,12,12,32,44
24,27,0.109793,7,-13,99,12,24,17,5,9,24,26,50
27,20,27.2919,7,-13,99,12,17,14,8,7,17,27,44
30,29,30.3246,7,-13,99,14,21,15,5,9,21,28,49
33,31,68.3164,7,-13,99,6,16,18,7,12,16,25,41
22,3,0.290467,7,-13,99,11,15,14,9,10,15,30,45
25,27,0.0446526,7,-13,99,13,19,15,5,8,19,26,45
31,29,0.251137,7,-13,99,13,19,13,4,12,19,29,48
19,9,26.0256,7,-13,99,10,17,16,10,10,17,30,47
28,20,138.432,7,-13,99,13,17,13,8,7,17,28,45
23,3,61.3042,7,-13,99,10,12,13,9,12,12,31,43
26,27,1.50813,7,-13,99,12,22,18,4,8,22,24,46
34,2,168.711,7,-13,99,13,14,11,11,12,14,36,50
20,9,67.8855,7,-13,99,11,15,19,11,9,15,31,46
32,31,51.9283,7,-13,99,9,18,18,6,10,18,25,43
36,51,39.6685,7,-13,99,14,23,13,10,10,23,34,57
